,type,url,name,image,description,rating,rating_count,content_rating,genre,keywords,date,actors,director,creator,duration,popularity,metascore,plot,interests,budget_amount,budget_currency,gross_amount,gross_currency
11,Movie,https://www.imdb.com/title/tt0109830/,Forrest Gump,https://m.media-amazon.com/images/M/MV5BNWIwODRlZTUtY2U3ZS00Yzg1LWJhNzYtMmZiYmEyNmU1NjMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"The history of the United States from the 1950s to the &apos;70s unfolds from the perspective of an Alabama man with an IQ of 75, who yearns to be reunited with his childhood sweetheart.",8.8,2294174,PG-13,"['Drama', 'Romance']","vietnam war,based on novel,vietnam,mother son relationship,war hero",1994-07-06,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000158/', 'name': 'Tom Hanks'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000705/', 'name': 'Robin Wright'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000641/', 'name': 'Gary Sinise'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000709/', 'name': 'Robert Zemeckis'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0023400/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0024369/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0004317/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0343165/', 'name': 'Winston Groom'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0744839/', 'name': 'Eric Roth'}]",142,167.0,82.0,"The history of the United States from the 1950s to the '70s unfolds from the perspective of an Alabama man with an IQ of 75, who yearns to be reunited with his childhood sweetheart.","['Epic', 'Period Drama', 'Drama', 'Romance']",55000000.0,USD,330455270.0,USD
12,Movie,https://www.imdb.com/title/tt0167261/,The Lord of the Rings: The Two Towers,https://m.media-amazon.com/images/M/MV5BZGMxZTdjZmYtMmE2Ni00ZTdkLWI5NTgtNjlmMjBiNzU2MmI5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron&apos;s new ally, Saruman, and his hordes of Isengard.",8.8,1809656,PG-13,"['Action', 'Adventure', 'Drama']","middle earth,wizard,hobbit,orc,mission",2003-01-10,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000704/', 'name': 'Elijah Wood'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0005212/', 'name': 'Ian McKellen'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001557/', 'name': 'Viggo Mortensen'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001392/', 'name': 'Peter Jackson'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0046718/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0046203/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0061706/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0866058/', 'name': 'J.R.R. Tolkien'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0909638/', 'name': 'Fran Walsh'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0101991/', 'name': 'Philippa Boyens'}]",179,429.0,87.0,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.","['Adventure Epic', 'Dark Fantasy', 'Fantasy Epic', 'Quest', 'Sword & Sorcery', 'Action', 'Adventure', 'Drama', 'Fantasy']",94000000.0,USD,345518923.0,USD
13,Movie,https://www.imdb.com/title/tt0137523/,Fight Club,https://m.media-amazon.com/images/M/MV5BOTgyOGQ1NDItNGU3Ny00MjU3LTg2YWEtNmEyYjBiMjI1Y2M5XkEyXkFqcGc@._V1_.jpg,An insomniac office worker and a devil-may-care soap maker form an underground fight club that evolves into much more.,8.8,2364922,D,['Drama'],"surprise ending,anti establishment,insomnia,multiple personality disorder,group therapy",1999-10-15,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000093/', 'name': 'Brad Pitt'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001570/', 'name': 'Edward Norton'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001533/', 'name': 'Meat Loaf'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000399/', 'name': 'David Fincher'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0017497/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0007127/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0038102/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0657333/', 'name': 'Chuck Palahniuk'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0880243/', 'name': 'Jim Uhls'}]",139,127.0,67.0,An insomniac office worker and a devil-may-care soap maker form an underground fight club that evolves into much more.,"['Psychological Drama', 'Drama']",63000000.0,USD,37030102.0,USD
14,Movie,https://www.imdb.com/title/tt1375666/,Inception,https://m.media-amazon.com/images/M/MV5BMjAxMzY3NjcxNF5BMl5BanBnXkFtZTcwNTI5OTM0Mw@@._V1_.jpg,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.",8.8,2587449,PG-13,"['Action', 'Adventure', 'Sci-Fi']","dream,ambiguous ending,subconscious,mindbender,surprise ending",2010-07-23,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000138/', 'name': 'Leonardo DiCaprio'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0330687/', 'name': 'Joseph Gordon-Levitt'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0680983/', 'name': 'Elliot Page'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0634240/', 'name': 'Christopher Nolan'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0002663/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0159111/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0147954/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0634240/', 'name': 'Christopher Nolan'}]",148,126.0,74.0,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.","['Action Epic', 'Adventure Epic', 'Psychological Thriller', 'Sci-Fi Epic', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",160000000.0,USD,292587330.0,USD
15,Movie,https://www.imdb.com/title/tt0080684/,Star Wars: Episode V - The Empire Strikes Back,https://m.media-amazon.com/images/M/MV5BYmU1NDRjNDgtMzhiMi00NjZmLTg5NGItZDNiZjU5NTU4OTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,"After the Empire overpowers the Rebel Alliance, Luke Skywalker begins his Jedi training with Yoda. At the same time, Darth Vader and bounty hunter Boba Fett pursue his friends across the galaxy.",8.7,1398000,B,"['Action', 'Adventure', 'Fantasy']","famous twist,part of trilogy,rescue,cave,darth vader character",1984-04-23,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000434/', 'name': 'Mark Hamill'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000148/', 'name': 'Harrison Ford'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000402/', 'name': 'Carrie Fisher'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0449984/', 'name': 'Irvin Kershner'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0071326/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0000756/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0102824/', 'name': 'Leigh Brackett'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001410/', 'name': 'Lawrence Kasdan'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000184/', 'name': 'George Lucas'}]",124,1025.0,82.0,"After the Empire overpowers the Rebel Alliance, Luke Skywalker begins his Jedi training with Yoda. At the same time, Darth Vader and bounty hunter Boba Fett pursue his friends across the galaxy.","['Action Epic', 'Adventure Epic', 'Dark Fantasy', 'Fantasy Epic', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Sword & Sorcery', 'Action', 'Adventure']",18000000.0,USD,292753960.0,USD
16,Movie,https://www.imdb.com/title/tt0133093/,The Matrix,https://m.media-amazon.com/images/M/MV5BNzQzOTk3OTAtNDQ0Zi00ZTVkLWI0MTEtMDllZjNkYzNjNTc4L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.",8.7,2083234,C,"['Action', 'Sci-Fi']","artificial reality,simulated reality,dystopia,post apocalypse,artificial intelligence",1999-09-03,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000206/', 'name': 'Keanu Reeves'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000401/', 'name': 'Laurence Fishburne'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0005251/', 'name': 'Carrie-Anne Moss'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0905154/', 'name': 'Lana Wachowski'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0905152/', 'name': 'Lilly Wachowski'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0002663/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0108864/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0060075/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0905152/', 'name': 'Lilly Wachowski'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0905154/', 'name': 'Lana Wachowski'}]",136,201.0,73.0,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.","['Action Epic', 'Artificial Intelligence', 'Cyberpunk', 'Dystopian Sci-Fi', 'Gun Fu', 'Martial Arts', 'Sci-Fi Epic', 'Action', 'Sci-Fi']",63000000.0,USD,172076928.0,USD
17,Movie,https://www.imdb.com/title/tt0099685/,Goodfellas,https://m.media-amazon.com/images/M/MV5BY2NkZjEzMDgtN2RjYy00YzM1LWI4ZmQtMjIwYjFjNmI3ZGEwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,"The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.",8.7,1276478,R,"['Biography', 'Crime', 'Drama']","gangster,mafia,organized crime,rise and fall,mob",1990-09-21,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000134/', 'name': 'Robert De Niro'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000501/', 'name': 'Ray Liotta'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000582/', 'name': 'Joe Pesci'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000217/', 'name': 'Martin Scorsese'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0002663/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0683380/', 'name': 'Nicholas Pileggi'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000217/', 'name': 'Martin Scorsese'}]",145,185.0,92.0,"The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.","['Dark Comedy', 'Gangster', 'True Crime', 'Biography', 'Crime', 'Drama']",25000000.0,USD,46909721.0,USD
18,Movie,https://www.imdb.com/title/tt0073486/,One Flew Over the Cuckoo&apos;s Nest,https://m.media-amazon.com/images/M/MV5BZjA0OWVhOTAtYWQxNi00YzNhLWI4ZjYtNjFjZTEyYjJlNDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"In the Fall of 1963, a Korean War veteran and criminal pleads insanity and is admitted to a mental institution, where he rallies up the scared patients against the tyrannical nurse.",8.7,1084220,R,['Drama'],"nurse,mental illness,native american,electroshock therapy,anti hero",1975-11-19,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000197/', 'name': 'Jack Nicholson'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001221/', 'name': 'Louise Fletcher'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0077720/', 'name': 'Michael Berryman'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001232/', 'name': 'Milos Forman'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0066949/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0046377/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0369142/', 'name': 'Lawrence Hauben'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0325743/', 'name': 'Bo Goldman'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0450181/', 'name': 'Ken Kesey'}]",133,466.0,84.0,"In the Fall of 1963, a Korean War veteran and criminal pleads insanity and is admitted to a mental institution, where he rallies up the scared patients against the tyrannical nurse.","['Medical Drama', 'Psychological Drama', 'Drama']",3000000.0,USD,108981275.0,USD
19,Movie,https://www.imdb.com/title/tt0816692/,Interstellar,https://m.media-amazon.com/images/M/MV5BZjdkOTU3MDktN2IxOS00OGEyLWFmMjktY2FiMmZkNWIyODZiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,"When Earth becomes uninhabitable in the future, a farmer and ex-NASA pilot, Joseph Cooper, is tasked to pilot a spacecraft, along with a team of researchers, to find a new planet for humans.",8.7,2149819,B,"['Adventure', 'Drama', 'Sci-Fi']","saving the world,astronaut,space travel,father daughter relationship,wormhole",2014-11-07,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000190/', 'name': 'Matthew McConaughey'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0004266/', 'name': 'Anne Hathaway'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1567113/', 'name': 'Jessica Chastain'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0634240/', 'name': 'Christopher Nolan'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0023400/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0002663/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0159111/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0634300/', 'name': 'Jonathan Nolan'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0634240/', 'name': 'Christopher Nolan'}]",169,78.0,74.0,"When Earth becomes uninhabitable in the future, a farmer and ex-NASA pilot, Joseph Cooper, is tasked to pilot a spacecraft, along with a team of researchers, to find a new planet for humans.","['Adventure Epic', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Adventure', 'Drama', 'Sci-Fi']",165000000.0,USD,188020017.0,USD
20,Movie,https://www.imdb.com/title/tt0114369/,Se7en,https://m.media-amazon.com/images/M/MV5BOTUwODM5MTctZjczMi00OTk4LTg3NWUtNmVhMTAzNTNjYjcyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.",8.6,1828686,D,"['Crime', 'Drama', 'Mystery']","serial killer,detective,murder,murder investigation,severed head",1995-09-22,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000151/', 'name': 'Morgan Freeman'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000093/', 'name': 'Brad Pitt'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000228/', 'name': 'Kevin Spacey'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000399/', 'name': 'David Fincher'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0078943/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0043545/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0046718/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001825/', 'name': 'Andrew Kevin Walker'}]",127,157.0,65.0,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.","['Cop Drama', 'Hard-boiled Detective', 'Legal Drama', 'Police Procedural', 'Psychological Thriller', 'Serial Killer', 'Crime', 'Drama', 'Mystery', 'Thriller']",33000000.0,USD,100125643.0,USD
21,Movie,https://www.imdb.com/title/tt0038650/,It&apos;s a Wonderful Life,https://m.media-amazon.com/images/M/MV5BZjc4NDZhZWMtNGEzYS00ZWU2LThlM2ItNTA0YzQ0OTExMTE2XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_.jpg,An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,8.6,504513,PG,"['Drama', 'Family', 'Fantasy']","christmas,guardian angel,small town,angel on earth,angel",1947-01-07,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000071/', 'name': 'James Stewart'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001656/', 'name': 'Donna Reed'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000859/', 'name': 'Lionel Barrymore'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001008/', 'name': 'Frank Capra'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0196361/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0329304/', 'name': 'Frances Goodrich'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0352443/', 'name': 'Albert Hackett'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001008/', 'name': 'Frank Capra'}]",130,1353.0,89.0,An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,"['Feel-Good Romance', 'Holiday Family', 'Holiday Romance', 'Psychological Drama', 'Drama', 'Family', 'Fantasy', 'Holiday', 'Romance']",3180000.0,USD,1483643.0,USD
22,Movie,https://www.imdb.com/title/tt0047478/,Shichinin no samurai,https://m.media-amazon.com/images/M/MV5BZjliMWExOTMtZDQ3ZS00NWU3LWIyN2EtMjllNzk3ZTNlYzg4XkEyXkFqcGc@._V1_.jpg,"Farmers from a village exploited by bandits hire a veteran samurai for protection, who gathers six other samurai to join him.",8.6,371191,Not Rated,"['Action', 'Drama']","samurai,16th century,battle,japan,old woman",1954-04-26,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001536/', 'name': 'Toshirô Mifune'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0793766/', 'name': 'Takashi Shimura'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0875477/', 'name': 'Keiko Tsushima'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000041/', 'name': 'Akira Kurosawa'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0002219/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000041/', 'name': 'Akira Kurosawa'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0368074/', 'name': 'Shinobu Hashimoto'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0644823/', 'name': 'Hideo Oguni'}]",207,1324.0,98.0,"Farmers from a village exploited by bandits hire a veteran samurai for protection, who gathers six other samurai to join him.","['Action Epic', 'Epic', 'Period Drama', 'Samurai', 'Action', 'Drama']",125000000.0,JPY,740873.0,USD
23,Movie,https://www.imdb.com/title/tt0102926/,The Silence of the Lambs,https://m.media-amazon.com/images/M/MV5BNjNhZTk0ZmEtNjJhMi00YzFlLWE1MmEtYzM1M2ZmMGMwMTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.",8.6,1572355,D,"['Crime', 'Drama', 'Thriller']","serial killer,psychopath,bad guy wins,mind game,skinning",1991-02-14,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000149/', 'name': 'Jodie Foster'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000164/', 'name': 'Anthony Hopkins'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001277/', 'name': 'Scott Glenn'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001129/', 'name': 'Jonathan Demme'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0165563/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0001995/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0365383/', 'name': 'Thomas Harris'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0848217/', 'name': 'Ted Tally'}]",118,171.0,86.0,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.","['Police Procedural', 'Psychological Drama', 'Psychological Thriller', 'Serial Killer', 'Crime', 'Drama', 'Thriller']",19000000.0,USD,130742922.0,USD
24,Movie,https://www.imdb.com/title/tt0120815/,Saving Private Ryan,https://m.media-amazon.com/images/M/MV5BZjhkMDM4MWItZTVjOC00ZDRhLThmYTAtM2I5NzBmNmNlMzI1XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_.jpg,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",8.6,1517395,C,"['Drama', 'War']","world war two,d day,u.s. army,1940s,nazi occupied france",1998-07-24,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000158/', 'name': 'Tom Hanks'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000354/', 'name': 'Matt Damon'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001744/', 'name': 'Tom Sizemore'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000229/', 'name': 'Steven Spielberg'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0819670/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0023400/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0009119/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0734441/', 'name': 'Robert Rodat'}]",169,446.0,91.0,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.","['Epic', 'War Epic', 'Drama', 'War']",70000000.0,USD,217049603.0,USD
25,Movie,https://www.imdb.com/title/tt0317248/,Cidade de Deus,https://m.media-amazon.com/images/M/MV5BMGU5OWEwZDItNmNkMC00NzZmLTk1YTctNzVhZTJjM2NlZTVmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,"In the slums of Rio, two kids&apos; paths diverge as one struggles to become a photographer and the other a kingpin.",8.6,810894,R,"['Crime', 'Drama']","photographer,slum,gang,brazil,south america",2002-08-30,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1179105/', 'name': 'Alexandre Rodrigues'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1129884/', 'name': 'Leandro Firmino'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0618690/', 'name': 'Matheus Nachtergaele'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0576987/', 'name': 'Fernando Meirelles'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0526199/', 'name': 'Kátia Lund'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0069394/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0018942/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0026273/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0513130/', 'name': 'Paulo Lins'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1130251/', 'name': 'Bráulio Mantovani'}]",130,282.0,79.0,"In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.","['Coming-of-Age', 'Gangster', 'Crime', 'Drama']",3300000.0,BRL,7564459.0,USD
26,Movie,https://www.imdb.com/title/tt0118799/,La vita è bella,https://m.media-amazon.com/images/M/MV5BYmJmM2Q4NmMtYThmNC00ZjRlLWEyZmItZTIwOTBlZDQ3NTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor and imagination to protect his son from the dangers around their camp.",8.6,752312,B,"['Comedy', 'Drama', 'Romance']","world war two,nazi occupation,tank,jewish,holocaust",1997-12-20,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000905/', 'name': 'Roberto Benigni'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000971/', 'name': 'Nicoletta Braschi'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0134493/', 'name': 'Giorgio Cantarini'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000905/', 'name': 'Roberto Benigni'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0030298/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0037028/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0148437/', 'name': 'Vincenzo Cerami'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000905/', 'name': 'Roberto Benigni'}]",116,693.0,58.0,"When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor and imagination to protect his son from the dangers around their camp.","['Period Drama', 'Tragedy', 'Tragic Romance', 'Comedy', 'Drama', 'Romance', 'War']",20000000.0,USD,57563264.0,USD
27,Movie,https://www.imdb.com/title/tt0120689/,The Green Mile,https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_.jpg,"A tale set on death row, where gentle giant John Coffey possesses the mysterious power to heal people&apos;s ailments. When the lead guard, Paul Edgecombe, recognizes John&apos;s gift, he tries to help stave off the condemned man&apos;s execution.",8.6,1428819,R,"['Crime', 'Drama', 'Fantasy']","death row inmate,1930s,electric chair,death row,good versus evil",1999-12-10,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000158/', 'name': 'Tom Hanks'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0003817/', 'name': 'Michael Clarke Duncan'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001556/', 'name': 'David Morse'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001104/', 'name': 'Frank Darabont'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0040620/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0029398/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0002663/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000175/', 'name': 'Stephen King'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001104/', 'name': 'Frank Darabont'}]",189,238.0,61.0,"A tale set on death row, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the lead guard, Paul Edgecombe, recognizes John's gift, he tries to help stave off the condemned man's execution.","['Period Drama', 'Prison Drama', 'Tragedy', 'Crime', 'Drama', 'Fantasy', 'Mystery']",60000000.0,USD,136801374.0,USD
